AccountKey,Amount,CurrencyKey,Datekey,EntityKey,ProductCategoryKey,ScenarioKey,StrategyPlanKey
4,94742333.85500005,306,2019-11-01 00:00:00,306,8,2,306
4,97964549.94979997,306,2019-11-01 00:00:00,306,8,3,306
4,6528343.563499998,303,2019-12-01 00:00:00,303,1,1,303
4,6382641.3791000005,303,2019-12-01 00:00:00,303,1,2,303
4,6599395.7532,303,2019-12-01 00:00:00,303,1,3,303
4,43298920.40249998,306,2019-12-01 00:00:00,306,2,1,306
4,42166350.10840001,306,2019-12-01 00:00:00,306,2,2,306
4,43601321.67790003,306,2019-12-01 00:00:00,306,2,3,306
4,92159124.1934999,306,2019-12-01 00:00:00,306,3,1,306
4,90238552.09999998,306,2019-12-01 00:00:00,306,3,2,306
4,93255462.9243,306,2019-12-01 00:00:00,306,3,3,306
4,57643634.997499965,306,2019-12-01 00:00:00,306,4,1,306
4,56252595.66729996,306,2019-12-01 00:00:00,306,4,2,306
4,58163821.5616,306,2019-12-01 00:00:00,306,4,3,306
4,24874909.503999993,306,2019-12-01 00:00:00,306,5,1,306
4,24255820.644600008,306,2019-12-01 00:00:00,306,5,2,306
4,25081275.962699987,306,2019-12-01 00:00:00,306,5,3,306
4,3124621.854000001,303,2019-12-01 00:00:00,303,6,1,303
4,3070154.9796,303,2019-12-01 00:00:00,303,6,2,303
4,3174322.808500003,303,2019-12-01 00:00:00,303,6,3,303
4,6203763.435200009,276,2019-12-01 00:00:00,276,7,1,276
4,6046309.092700001,276,2019-12-01 00:00:00,276,7,2,276
4,6258969.597800002,276,2019-12-01 00:00:00,276,7,3,276
4,96901095.50949992,306,2019-12-01 00:00:00,306,8,1,306
4,96072694.05259995,306,2019-12-01 00:00:00,306,8,2,306
4,99345249.54269996,306,2019-12-01 00:00:00,306,8,3,306
5,570598.0000000003,272,2017-01-01 00:00:00,272,1,1,272
5,547651.8462999999,272,2017-01-01 00:00:00,272,1,2,272
5,577555.6560000005,272,2017-01-01 00:00:00,272,1,3,272
5,12984750.46,282,2017-01-01 00:00:00,282,2,1,282
5,12477229.581999997,282,2017-01-01 00:00:00,282,2,2,282
5,13154538.921200003,282,2017-01-01 00:00:00,282,2,3,282
5,32769200.32000002,301,2017-01-01 00:00:00,301,3,1,301
5,31440729.158699997,301,2017-01-01 00:00:00,301,3,2,301
5,33161045.035100028,301,2017-01-01 00:00:00,301,3,3,301
5,21149264.990000006,282,2017-01-01 00:00:00,282,4,1,282
5,20319989.71590001,282,2017-01-01 00:00:00,282,4,2,282
5,21424105.860600002,282,2017-01-01 00:00:00,282,4,3,282
5,11877720.389999999,282,2017-01-01 00:00:00,282,5,1,282
5,11412280.616900006,282,2017-01-01 00:00:00,282,5,2,282
5,12032152.538999991,282,2017-01-01 00:00:00,282,5,3,282
5,2242055.199999999,282,2017-01-01 00:00:00,282,6,1,282
5,2155479.6397,282,2017-01-01 00:00:00,282,6,2,282
5,2272204.2811,282,2017-01-01 00:00:00,282,6,3,282
5,1623443.6199999996,282,2017-01-01 00:00:00,282,7,1,282
5,1559486.800899999,282,2017-01-01 00:00:00,282,7,2,282
5,1644267.0002,282,2017-01-01 00:00:00,282,7,3,282
5,34182376.64,282,2017-01-01 00:00:00,282,8,1,282
5,32833423.9723,282,2017-01-01 00:00:00,282,8,2,282
5,34619488.4731,282,2017-01-01 00:00:00,282,8,3,282
5,523665.4400000002,279,2017-02-01 00:00:00,279,1,1,279
5,502660.0828000001,279,2017-02-01 00:00:00,279,1,2,279
5,529976.4679999999,279,2017-02-01 00:00:00,279,1,3,279
5,12632093.739999987,282,2017-02-01 00:00:00,282,2,1,282
5,12144572.010000002,282,2017-02-01 00:00:00,282,2,2,282
5,12800076.159599988,282,2017-02-01 00:00:00,282,2,3,282
5,38224994.53,301,2017-02-01 00:00:00,301,3,1,301
5,36711126.38739998,301,2017-02-01 00:00:00,301,3,2,301
5,38703205.86119999,301,2017-02-01 00:00:00,301,3,3,301
5,23445838.800000004,282,2017-02-01 00:00:00,282,4,1,282
5,22532448.245200023,282,2017-02-01 00:00:00,282,4,2,282
5,23751151.156800013,282,2017-02-01 00:00:00,282,4,3,282
5,11255217.030000005,282,2017-02-01 00:00:00,282,5,1,282
5,10814728.612800004,282,2017-02-01 00:00:00,282,5,2,282
5,11399889.312399996,282,2017-02-01 00:00:00,282,5,3,282
5,2330355.6600000015,282,2017-02-01 00:00:00,282,6,1,282
5,2240324.3543999996,282,2017-02-01 00:00:00,282,6,2,282
5,2361364.3790999996,282,2017-02-01 00:00:00,282,6,3,282
5,1481306.3300000008,281,2017-02-01 00:00:00,281,7,1,281
5,1422825.3808,281,2017-02-01 00:00:00,281,7,2,281
5,1499930.6538000002,281,2017-02-01 00:00:00,281,7,3,281
5,39974414.429999985,282,2017-02-01 00:00:00,282,8,1,282
5,38409776.08849999,282,2017-02-01 00:00:00,282,8,2,282
5,40488233.424699984,282,2017-02-01 00:00:00,282,8,3,282
5,944361.0200000001,282,2017-03-01 00:00:00,282,1,1,282
5,906561.2447000002,282,2017-03-01 00:00:00,282,1,2,282
5,955826.5641,282,2017-03-01 00:00:00,282,1,3,282
5,12357590.200000005,283,2017-03-01 00:00:00,283,2,1,283
5,11872334.419300009,283,2017-03-01 00:00:00,283,2,2,283
5,12514825.702300003,283,2017-03-01 00:00:00,283,2,3,283
5,37105233.49,301,2017-03-01 00:00:00,301,3,1,301
5,35618115.20169998,301,2017-03-01 00:00:00,301,3,2,301
5,37556423.386500016,301,2017-03-01 00:00:00,301,3,3,301
5,23883855.140000008,284,2017-03-01 00:00:00,284,4,1,284
5,22938187.280299995,284,2017-03-01 00:00:00,284,4,2,284
5,24182023.89720002,284,2017-03-01 00:00:00,284,4,3,284
5,10565868.559999999,284,2017-03-01 00:00:00,284,5,1,284
5,10147220.813399997,284,2017-03-01 00:00:00,284,5,2,284
5,10697696.836700002,284,2017-03-01 00:00:00,284,5,3,284
5,2048597.9700000002,284,2017-03-01 00:00:00,284,6,1,284
5,1966993.9633999993,284,2017-03-01 00:00:00,284,6,2,284
5,2073818.9973000002,284,2017-03-01 00:00:00,284,6,3,284
5,1386466.6500000013,284,2017-03-01 00:00:00,284,7,1,284
5,1331333.9646000003,284,2017-03-01 00:00:00,284,7,2,284
5,1403510.0347000004,284,2017-03-01 00:00:00,284,7,3,284
5,43313503.13999999,284,2017-03-01 00:00:00,284,8,1,284
5,41592110.84079999,284,2017-03-01 00:00:00,284,8,2,284
5,43847609.93279997,284,2017-03-01 00:00:00,284,8,3,284
5,1162141.7799999998,283,2017-04-01 00:00:00,283,1,1,283
5,1119057.4165999999,283,2017-04-01 00:00:00,283,1,2,283
5,1179113.1242000004,283,2017-04-01 00:00:00,283,1,3,283
5,17319813.01,284,2017-04-01 00:00:00,284,2,1,284
5,16669078.392300004,284,2017-04-01 00:00:00,284,2,2,284
5,17565650.347200006,284,2017-04-01 00:00:00,284,2,3,284
5,46182654.780000016,301,2017-04-01 00:00:00,301,3,1,301
5,44415140.21219998,301,2017-04-01 00:00:00,301,3,2,301
5,46812655.88120001,301,2017-04-01 00:00:00,301,3,3,301
5,35155122.18999999,284,2017-04-01 00:00:00,284,4,1,284
5,33832555.55909998,284,2017-04-01 00:00:00,284,4,2,284
5,35652453.3475,284,2017-04-01 00:00:00,284,4,3,284
5,14597738.650000004,284,2017-04-01 00:00:00,284,5,1,284
5,14048229.332300005,284,2017-04-01 00:00:00,284,5,2,284
5,14804340.643999994,284,2017-04-01 00:00:00,284,5,3,284
5,2454581.640000001,284,2017-04-01 00:00:00,284,6,1,284
5,2362034.7031000014,284,2017-04-01 00:00:00,284,6,2,284
5,2489200.6331,284,2017-04-01 00:00:00,284,6,3,284
5,1669132.2499999998,284,2017-04-01 00:00:00,284,7,1,284
5,1605278.0721999998,284,2017-04-01 00:00:00,284,7,2,284
5,1691837.6951000022,284,2017-04-01 00:00:00,284,7,3,284
5,54466660.39,284,2017-04-01 00:00:00,284,8,1,284
5,52404312.58769998,284,2017-04-01 00:00:00,284,8,2,284
5,55226641.187800005,284,2017-04-01 00:00:00,284,8,3,284
5,1191361.71,284,2017-05-01 00:00:00,284,1,1,284
5,1145732.8889000006,284,2017-05-01 00:00:00,284,1,2,284
5,1207721.7980999998,284,2017-05-01 00:00:00,284,1,3,284
5,18215430.700000018,284,2017-05-01 00:00:00,284,2,1,284
5,17517149.956999995,284,2017-05-01 00:00:00,284,2,2,284
5,18465205.320699994,284,2017-05-01 00:00:00,284,2,3,284
5,45795776.809999995,301,2017-05-01 00:00:00,301,3,1,301
5,43978108.11650001,301,2017-05-01 00:00:00,301,3,2,301
5,46375050.24379998,301,2017-05-01 00:00:00,301,3,3,301
5,39911657.71000002,284,2017-05-01 00:00:00,284,4,1,284
5,38360138.7212,284,2017-05-01 00:00:00,284,4,2,284
5,40441884.64209998,284,2017-05-01 00:00:00,284,4,3,284
5,14652482.259999994,284,2017-05-01 00:00:00,284,5,1,284
5,14084442.871700007,284,2017-05-01 00:00:00,284,5,2,284
5,14848380.134400003,284,2017-05-01 00:00:00,284,5,3,284
5,2470167.4899999998,284,2017-05-01 00:00:00,284,6,1,284
5,2373999.0097000008,284,2017-05-01 00:00:00,284,6,2,284
5,2502975.430799999,284,2017-05-01 00:00:00,284,6,3,284
5,1741050.0199999998,284,2017-05-01 00:00:00,284,7,1,284
5,1671545.6855999993,284,2017-05-01 00:00:00,284,7,2,284
5,1762733.0860000001,284,2017-05-01 00:00:00,284,7,3,284
5,58333317.78000004,284,2017-05-01 00:00:00,284,8,1,284
5,56052948.03550004,284,2017-05-01 00:00:00,284,8,2,284
5,59097421.66929998,284,2017-05-01 00:00:00,284,8,3,284
5,1175245.5399999998,284,2017-06-01 00:00:00,284,1,1,284
5,1129939.7293000005,284,2017-06-01 00:00:00,284,1,2,284
5,1191139.0392999994,284,2017-06-01 00:00:00,284,1,3,284
5,18172609.549999997,284,2017-06-01 00:00:00,284,2,1,284
5,17474946.649899997,284,2017-06-01 00:00:00,284,2,2,284
5,18421401.565099996,284,2017-06-01 00:00:00,284,2,3,284
5,44850732.39999999,301,2017-06-01 00:00:00,301,3,1,301
5,43078244.743799955,301,2017-06-01 00:00:00,301,3,2,301
5,45424855.53290001,301,2017-06-01 00:00:00,301,3,3,301
5,38841051.01999999,284,2017-06-01 00:00:00,284,4,1,284
5,37340021.400099985,284,2017-06-01 00:00:00,284,4,2,284
5,39364121.481,284,2017-06-01 00:00:00,284,4,3,284
5,14425032.469999993,284,2017-06-01 00:00:00,284,5,1,284
5,13865402.0618,284,2017-06-01 00:00:00,284,5,2,284
5,14617635.7262,284,2017-06-01 00:00:00,284,5,3,284
5,2341509.2600000016,284,2017-06-01 00:00:00,284,6,1,284
5,2250711.9081999995,284,2017-06-01 00:00:00,284,6,2,284
5,2372832.9167999993,284,2017-06-01 00:00:00,284,6,3,284
5,1604288.7699999996,284,2017-06-01 00:00:00,284,7,1,284
5,1540794.8422999987,284,2017-06-01 00:00:00,284,7,2,284
5,1624706.5946999996,284,2017-06-01 00:00:00,284,7,3,284
5,54680563.63,284,2017-06-01 00:00:00,284,8,1,284
5,52532023.01539999,284,2017-06-01 00:00:00,284,8,2,284
5,55388342.13680002,284,2017-06-01 00:00:00,284,8,3,284
5,1141893.7100000004,283,2017-07-01 00:00:00,283,1,1,283
5,1096838.1820999992,283,2017-07-01 00:00:00,283,1,2,283
5,1156473.9272999996,283,2017-07-01 00:00:00,283,1,3,283
5,16330789.910000006,284,2017-07-01 00:00:00,284,2,1,284
5,15691471.629399994,284,2017-07-01 00:00:00,284,2,2,284
5,16543289.753300004,284,2017-07-01 00:00:00,284,2,3,284
5,41997457.62999999,305,2017-07-01 00:00:00,305,3,1,305
5,40296811.478200026,305,2017-07-01 00:00:00,305,3,2,305
5,42500607.881699964,305,2017-07-01 00:00:00,305,3,3,305
5,39908706.84,284,2017-07-01 00:00:00,284,4,1,284
5,38332217.08910002,284,2017-07-01 00:00:00,284,4,2,284
5,40416696.52270001,284,2017-07-01 00:00:00,284,4,3,284
5,13811278.509999998,284,2017-07-01 00:00:00,284,5,1,284
5,13266165.292599998,284,2017-07-01 00:00:00,284,5,2,284
5,13987785.598800011,284,2017-07-01 00:00:00,284,5,3,284
5,2172857.4399999976,284,2017-07-01 00:00:00,284,6,1,284
5,2086458.8166000012,284,2017-07-01 00:00:00,284,6,2,284
5,2200157.2404999994,284,2017-07-01 00:00:00,284,6,3,284
5,1585197.76,281,2017-07-01 00:00:00,281,7,1,281
5,1521352.1840000004,281,2017-07-01 00:00:00,281,7,2,281
5,1604416.2689000005,281,2017-07-01 00:00:00,281,7,3,281
5,50929278.70999998,284,2017-07-01 00:00:00,284,8,1,284
5,48908341.97360004,284,2017-07-01 00:00:00,284,8,2,284
5,51570714.476399966,284,2017-07-01 00:00:00,284,8,3,284
5,1109537.4500000002,286,2017-08-01 00:00:00,286,1,1,286
5,1066452.0601000004,286,2017-08-01 00:00:00,286,1,2,286
5,1124276.0204000007,286,2017-08-01 00:00:00,286,1,3,286
5,15897558.37,286,2017-08-01 00:00:00,286,2,1,286
5,15282146.474299993,286,2017-08-01 00:00:00,286,2,2,286
5,16110862.2386,286,2017-08-01 00:00:00,286,2,3,286
5,39950024.02999998,304,2017-08-01 00:00:00,304,3,1,304
5,38377477.784,304,2017-08-01 00:00:00,304,3,2,304
5,40465274.5024,304,2017-08-01 00:00:00,304,3,3,304
5,39508118.15000002,286,2017-08-01 00:00:00,286,4,1,286
5,37981059.52439999,286,2017-08-01 00:00:00,286,4,2,286
5,40038969.294900015,286,2017-08-01 00:00:00,286,4,3,286
5,12965737.280000003,286,2017-08-01 00:00:00,286,5,1,286
5,12461759.938200004,286,2017-08-01 00:00:00,286,5,2,286
5,13137774.6508,286,2017-08-01 00:00:00,286,5,3,286
5,2078299.8399999982,286,2017-08-01 00:00:00,286,6,1,286
5,1997667.5522000003,286,2017-08-01 00:00:00,286,6,2,286
5,2106066.3773999996,286,2017-08-01 00:00:00,286,6,3,286
5,1460765.4799999997,282,2017-08-01 00:00:00,282,7,1,282
5,1403790.1241999993,282,2017-08-01 00:00:00,282,7,2,282
5,1480029.0807999992,282,2017-08-01 00:00:00,282,7,3,282
5,53010508.54,286,2017-08-01 00:00:00,286,8,1,286
5,50949528.89520002,286,2017-08-01 00:00:00,286,8,2,286
5,53714759.70919997,286,2017-08-01 00:00:00,286,8,3,286
5,1017524.7099999998,287,2017-09-01 00:00:00,287,1,1,287
5,978343.0631000001,287,2017-09-01 00:00:00,287,1,2,287
5,1031307.8934000004,287,2017-09-01 00:00:00,287,1,3,287
5,15895998.78,287,2017-09-01 00:00:00,287,2,1,287
5,15276709.057899995,287,2017-09-01 00:00:00,287,2,2,287
5,16105704.687999997,287,2017-09-01 00:00:00,287,2,3,287
5,38471627.29000001,306,2017-09-01 00:00:00,306,3,1,306
5,36955702.874699995,306,2017-09-01 00:00:00,306,3,2,306
5,38966832.671900034,306,2017-09-01 00:00:00,306,3,3,306
5,38562584.71,287,2017-09-01 00:00:00,287,4,1,287
5,37078532.7894,287,2017-09-01 00:00:00,287,4,2,287
5,39085675.433100015,287,2017-09-01 00:00:00,287,4,3,287
5,12645986.46,287,2017-09-01 00:00:00,287,5,1,287
5,12159027.159600005,287,2017-09-01 00:00:00,287,5,2,287
5,12817813.964100007,287,2017-09-01 00:00:00,287,5,3,287
5,2265141.89,287,2017-09-01 00:00:00,287,6,1,287
5,2178181.761000002,287,2017-09-01 00:00:00,287,6,2,287
5,2296008.6079000006,287,2017-09-01 00:00:00,287,6,3,287
5,1413999.2000000004,287,2017-09-01 00:00:00,287,7,1,287
5,1358571.9404,287,2017-09-01 00:00:00,287,7,2,287
5,1432415.5587000004,287,2017-09-01 00:00:00,287,7,3,287
5,51700051.809999995,287,2017-09-01 00:00:00,287,8,1,287
5,49698113.246299975,287,2017-09-01 00:00:00,287,8,2,287
5,52393131.208899975,287,2017-09-01 00:00:00,287,8,3,287
5,1177319.2400000007,289,2017-10-01 00:00:00,289,1,1,289
5,1132800.9877000002,289,2017-10-01 00:00:00,289,1,2,289
5,1194033.9121000008,289,2017-10-01 00:00:00,289,1,3,289
5,18092019.810000006,289,2017-10-01 00:00:00,289,2,1,289
5,17408778.520599995,289,2017-10-01 00:00:00,289,2,2,289
5,18349443.1227,289,2017-10-01 00:00:00,289,2,3,289
5,41064483.53000001,306,2017-10-01 00:00:00,306,3,1,306
5,39467893.60370003,306,2017-10-01 00:00:00,306,3,2,306
5,41612152.02339999,306,2017-10-01 00:00:00,306,3,3,306
5,43621795.609999985,289,2017-10-01 00:00:00,289,4,1,289
5,41964792.65660002,289,2017-10-01 00:00:00,289,4,2,289
5,44234777.38470003,289,2017-10-01 00:00:00,289,4,3,289
5,14136791.600000001,289,2017-10-01 00:00:00,289,5,1,289
5,13601585.814499993,289,2017-10-01 00:00:00,289,5,2,289
5,14337036.746100018,289,2017-10-01 00:00:00,289,5,3,289
5,2886365.2200000007,289,2017-10-01 00:00:00,289,6,1,289
5,2777188.8398999996,289,2017-10-01 00:00:00,289,6,2,289
5,2927280.6356999977,289,2017-10-01 00:00:00,289,6,3,289
5,1520216.5,289,2017-10-01 00:00:00,289,7,1,289
5,1461337.7182999998,289,2017-10-01 00:00:00,289,7,2,289
5,1540618.9784000006,289,2017-10-01 00:00:00,289,7,3,289
5,56300043.42000001,289,2017-10-01 00:00:00,289,8,1,289
5,54149582.21560004,289,2017-10-01 00:00:00,289,8,2,289
5,57081247.29279999,289,2017-10-01 00:00:00,289,8,3,289
5,1194327.3699999994,291,2017-11-01 00:00:00,291,1,1,291
5,1147676.7575000003,291,2017-11-01 00:00:00,291,1,2,291
5,1210083.6881000004,291,2017-11-01 00:00:00,291,1,3,291
5,20521421.96,291,2017-11-01 00:00:00,291,2,1,291
5,19726939.787800003,291,2017-11-01 00:00:00,291,2,2,291
5,20798638.33499999,291,2017-11-01 00:00:00,291,2,3,291
5,45700728.45,306,2017-11-01 00:00:00,306,3,1,306
5,43893505.9473,306,2017-11-01 00:00:00,306,3,2,306
5,46288748.9064,306,2017-11-01 00:00:00,306,3,3,306
5,46762499.81000005,291,2017-11-01 00:00:00,291,4,1,291
5,44939903.407,291,2017-11-01 00:00:00,291,4,2,291
5,47383954.63880001,291,2017-11-01 00:00:00,291,4,3,291
5,15123520.879999995,291,2017-11-01 00:00:00,291,5,1,291
5,14539381.341699999,291,2017-11-01 00:00:00,291,5,2,291
5,15328837.395999994,291,2017-11-01 00:00:00,291,5,3,291
5,2933727.6599999983,291,2017-11-01 00:00:00,291,6,1,291
5,2819490.9486999996,291,2017-11-01 00:00:00,291,6,2,291
5,2972858.257799999,291,2017-11-01 00:00:00,291,6,3,291
5,1669910.1800000006,291,2017-11-01 00:00:00,291,7,1,291
5,1604940.5358000004,291,2017-11-01 00:00:00,291,7,2,291
5,1692164.1725999997,291,2017-11-01 00:00:00,291,7,3,291
5,62376168.37999995,291,2017-11-01 00:00:00,291,8,1,291
5,59941875.74550002,291,2017-11-01 00:00:00,291,8,2,291
5,63202684.15669998,291,2017-11-01 00:00:00,291,8,3,291
5,1189775.490000001,293,2017-12-01 00:00:00,293,1,1,293
5,1141610.695,293,2017-12-01 00:00:00,293,1,2,293
5,1204127.0458000004,293,2017-12-01 00:00:00,293,1,3,293
5,21607008.08999998,293,2017-12-01 00:00:00,293,2,1,293
5,20755601.865300003,293,2017-12-01 00:00:00,293,2,2,293
5,21886086.61939999,293,2017-12-01 00:00:00,293,2,3,293
5,43234936.95000001,306,2017-12-01 00:00:00,306,3,1,306
5,41499971.00829998,306,2017-12-01 00:00:00,306,3,2,306
5,43768946.69839999,306,2017-12-01 00:00:00,306,3,3,306
5,44953678.93000001,293,2017-12-01 00:00:00,293,4,1,293
5,43185048.16570001,293,2017-12-01 00:00:00,293,4,2,293
5,45537147.73349996,293,2017-12-01 00:00:00,293,4,3,293
5,14331241.460000014,293,2017-12-01 00:00:00,293,5,1,293
5,13764420.193000006,293,2017-12-01 00:00:00,293,5,2,293
5,14514862.537100006,293,2017-12-01 00:00:00,293,5,3,293
5,2761652.3700000006,293,2017-12-01 00:00:00,293,6,1,293
5,2651796.826300001,293,2017-12-01 00:00:00,293,6,2,293
5,2796503.2329000006,293,2017-12-01 00:00:00,293,6,3,293
5,1527199.749999999,293,2017-12-01 00:00:00,293,7,1,293
5,1466167.2375000005,293,2017-12-01 00:00:00,293,7,2,293
5,1546214.9511000004,293,2017-12-01 00:00:00,293,7,3,293
5,56106318.09000007,293,2017-12-01 00:00:00,293,8,1,293
5,53860073.39909999,293,2017-12-01 00:00:00,293,8,2,293
5,56803224.13550005,293,2017-12-01 00:00:00,293,8,3,293
5,988068.65,287,2018-01-01 00:00:00,287,1,1,287
5,896448.5637000002,287,2018-01-01 00:00:00,287,1,2,287
5,998603.4372999998,287,2018-01-01 00:00:00,287,1,3,287
5,13044787.66000001,293,2018-01-01 00:00:00,293,2,1,293
5,11820019.298800003,293,2018-01-01 00:00:00,293,2,2,293
5,13171304.19620001,293,2018-01-01 00:00:00,293,2,3,293
5,30255996.249999996,293,2018-01-01 00:00:00,293,3,1,293
5,27417561.82880002,293,2018-01-01 00:00:00,293,3,2,293
5,30550272.1286,293,2018-01-01 00:00:00,293,3,3,293
5,25124549.65999999,293,2018-01-01 00:00:00,293,4,1,293
5,22774669.473999992,293,2018-01-01 00:00:00,293,4,2,293
5,25375425.834999986,293,2018-01-01 00:00:00,293,4,3,293
5,8067735.739999999,293,2018-01-01 00:00:00,293,5,1,293
5,7311052.562599998,293,2018-01-01 00:00:00,293,5,2,293
5,8146614.333700001,293,2018-01-01 00:00:00,293,5,3,293
5,1536000.1299999987,293,2018-01-01 00:00:00,293,6,1,293
5,1392309.3227999997,293,2018-01-01 00:00:00,293,6,2,293
5,1551323.2777000007,293,2018-01-01 00:00:00,293,6,3,293
5,1462036.3400000003,285,2018-01-01 00:00:00,285,7,1,285
5,1324259.0417000004,285,2018-01-01 00:00:00,285,7,2,285
5,1475766.7747000004,285,2018-01-01 00:00:00,285,7,3,285
5,41327335.010000005,293,2018-01-01 00:00:00,293,8,1,293
5,37436220.63650001,293,2018-01-01 00:00:00,293,8,2,293
5,41718056.64410001,293,2018-01-01 00:00:00,293,8,3,293
5,1159289.5000000005,290,2018-02-01 00:00:00,290,1,1,290
5,1052604.4516999994,290,2018-02-01 00:00:00,290,1,2,290
5,1171989.5460999995,290,2018-02-01 00:00:00,290,1,3,290
5,14864201.51000001,293,2018-02-01 00:00:00,293,2,1,293
5,13510793.645500008,293,2018-02-01 00:00:00,293,2,2,293
5,15039917.978000006,293,2018-02-01 00:00:00,293,2,3,293
5,30872336.310000006,293,2018-02-01 00:00:00,293,3,1,293
5,28057112.114000008,293,2018-02-01 00:00:00,293,3,2,293
5,31233678.351199977,293,2018-02-01 00:00:00,293,3,3,293
5,24724290.370000016,293,2018-02-01 00:00:00,293,4,1,293
5,22462837.462099988,293,2018-02-01 00:00:00,293,4,2,293
5,25008227.73370001,293,2018-02-01 00:00:00,293,4,3,293
5,8486222.330000002,293,2018-02-01 00:00:00,293,5,1,293
5,7708936.923399994,293,2018-02-01 00:00:00,293,5,2,293
5,8582526.601799997,293,2018-02-01 00:00:00,293,5,3,293
5,1590403.31,292,2018-02-01 00:00:00,292,6,1,292
5,1444319.3897000006,292,2018-02-01 00:00:00,292,6,2,292
5,1608198.5705000001,292,2018-02-01 00:00:00,292,6,3,292
5,1441230.810000001,280,2018-02-01 00:00:00,280,7,1,280
5,1309261.8709999998,280,2018-02-01 00:00:00,280,7,2,280
5,1457679.1103,280,2018-02-01 00:00:00,280,7,3,280
5,42113763.99999999,293,2018-02-01 00:00:00,293,8,1,293
5,38251658.46079998,293,2018-02-01 00:00:00,293,8,2,293
5,42587782.43850005,293,2018-02-01 00:00:00,293,8,3,293
5,1133485.5800000008,289,2018-03-01 00:00:00,289,1,1,289
5,1030462.8004000001,289,2018-03-01 00:00:00,289,1,2,289
5,1147088.7277999998,289,2018-03-01 00:00:00,289,1,3,289
5,14637666.190000001,293,2018-03-01 00:00:00,293,2,1,293
5,13298452.811099997,293,2018-03-01 00:00:00,293,2,2,293
5,14805261.82499999,293,2018-03-01 00:00:00,293,2,3,293
5,29587200.279999986,293,2018-03-01 00:00:00,293,3,1,293
5,26886833.944499988,293,2018-03-01 00:00:00,293,3,2,293
5,29932098.438599974,293,2018-03-01 00:00:00,293,3,3,293
5,23728734.590000007,293,2018-03-01 00:00:00,293,4,1,293
5,21559926.679899983,293,2018-03-01 00:00:00,293,4,2,293
5,24002338.74699999,293,2018-03-01 00:00:00,293,4,3,293
5,7865505.750000002,293,2018-03-01 00:00:00,293,5,1,293
5,7147009.2087,293,2018-03-01 00:00:00,293,5,2,293
5,7956818.619300004,293,2018-03-01 00:00:00,293,5,3,293
5,1390116.1100000003,291,2018-03-01 00:00:00,291,6,1,291
5,1263100.8285999997,291,2018-03-01 00:00:00,291,6,2,291
5,1406249.1709,291,2018-03-01 00:00:00,291,6,3,291
5,1408772.0599999998,276,2018-03-01 00:00:00,276,7,1,276
5,1279835.1086,276,2018-03-01 00:00:00,276,7,2,276
5,1424903.8435000007,276,2018-03-01 00:00:00,276,7,3,276
5,46058705.920000024,293,2018-03-01 00:00:00,293,8,1,293
5,41843920.18770001,293,2018-03-01 00:00:00,293,8,2,293
5,46585723.842099994,293,2018-03-01 00:00:00,293,8,3,293
5,1409213.2500000012,293,2018-04-01 00:00:00,293,1,1,293
5,1279512.8712,293,2018-04-01 00:00:00,293,1,2,293
5,1424938.1994,293,2018-04-01 00:00:00,293,1,3,293
5,17491770.72999999,294,2018-04-01 00:00:00,294,2,1,294
5,15885921.263099998,294,2018-04-01 00:00:00,294,2,2,294
5,17690133.7677,294,2018-04-01 00:00:00,294,2,3,294
5,36207549.34000002,294,2018-04-01 00:00:00,294,3,1,294
5,32883356.566700038,294,2018-04-01 00:00:00,294,3,2,294
5,36617650.6015,294,2018-04-01 00:00:00,294,3,3,294
5,28716888.53000001,294,2018-04-01 00:00:00,294,4,1,294
5,26080466.121400006,294,2018-04-01 00:00:00,294,4,2,294
5,29042118.42850001,294,2018-04-01 00:00:00,294,4,3,294
5,9461303.760000004,293,2018-04-01 00:00:00,293,5,1,293
5,8591577.747599997,293,2018-04-01 00:00:00,293,5,2,293
5,9567942.424899995,293,2018-04-01 00:00:00,293,5,3,293
5,1749786.7299999988,293,2018-04-01 00:00:00,293,6,1,293
5,1589872.5549000006,293,2018-04-01 00:00:00,293,6,2,293
5,1770249.1160999988,293,2018-04-01 00:00:00,293,6,3,293
5,1685926.0299999996,284,2018-04-01 00:00:00,284,7,1,284
5,1531049.4258000006,284,2018-04-01 00:00:00,284,7,2,284
5,1704987.0135999997,284,2018-04-01 00:00:00,284,7,3,284
5,56892874.80000003,294,2018-04-01 00:00:00,294,8,1,294
5,51666154.03800001,294,2018-04-01 00:00:00,294,8,2,294
5,57535478.25910002,294,2018-04-01 00:00:00,294,8,3,294
5,1398854.17,294,2018-05-01 00:00:00,294,1,1,294
5,1268643.1326000006,294,2018-05-01 00:00:00,294,1,2,294
5,1413155.6189000004,294,2018-05-01 00:00:00,294,1,3,294
5,17708008.239999987,294,2018-05-01 00:00:00,294,2,1,294
5,16064120.814500008,294,2018-05-01 00:00:00,294,2,2,294
5,17893913.469300013,294,2018-05-01 00:00:00,294,2,3,294
5,35142315.43999999,294,2018-05-01 00:00:00,294,3,1,294
5,31885211.696700014,294,2018-05-01 00:00:00,294,3,2,294
5,35514370.28570001,294,2018-05-01 00:00:00,294,3,3,294
5,27424741.60999997,294,2018-05-01 00:00:00,294,4,1,294
5,24882162.61989999,294,2018-05-01 00:00:00,294,4,2,294
